resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,race_points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,qualifying_position,best_qualifying_seconds,driverRef,forename,surname,driver_nationality,driver_name,constructor_name,constructor_nationality,circuit_name,circuit_country,lat,lng,alt,status,standing_points_after_race,standing_wins_after_race,standing_position_after_race,podium,top10,win,finished_clean,qualifying_delta_to_pole,grid_minus_qualifying,driver_prev_standing_position,driver_prev_season_points,driver_prev_season_wins,driver_avg_finish_last_5,driver_avg_grid_last_5,driver_avg_points_last_5,driver_podium_rate_last_10,driver_top10_rate_last_10,driver_finish_rate_last_10,constructor_avg_finish_last_5,constructor_avg_grid_last_5,constructor_avg_points_last_5,constructor_podium_rate_last_10,constructor_top10_rate_last_10,constructor_finish_rate_last_10,driver_constructor_pair_starts,driver_circuit_starts,constructor_circuit_starts
61,20,11,8,18.0,22,17.0,17,17,0.0,56,,,56.0,20.0,01:35.9,203.18,11,2008,3,3,Bahrain Grand Prix,2008-04-06,22.0,95.725,sato,Takuma,Sato,Japanese,Takuma Sato,Super Aguri,Japanese,Bahrain International Circuit,Bahrain,26.0325,50.5106,,+1 Lap,0.0,0.0,20.0,0,0,0,1,4.536999999999992,0.0,18.0,0.0,0,13.5,19.0,0.0,0.0,0.0,0.5,13.5,19.0,0.0,0.0,0.0,0.5,2,0,0
64,20,12,4,6.0,14,,R,20,0.0,40,,,31.0,12.0,01:35.1,204.808,6,2008,3,3,Bahrain Grand Prix,2008-04-06,14.0,92.78999999999999,piquet_jr,Nelson,Piquet Jr.,Brazilian,Nelson Piquet Jr.,Renault,French,Bahrain International Circuit,Bahrain,26.0325,50.5106,,Gearbox,0.0,0.0,17.0,0,0,0,0,1.6019999999999897,0.0,14.0,0.0,0,11.5,16.5,0.0,0.0,0.0,0.5,8.4,11.8,4.4,0.1,0.6,0.7,2,0,1
45,20,13,6,2.0,2,1.0,1,1,10.0,57,31:07.0,5466970.0,38.0,3.0,01:33.6,208.153,1,2008,3,3,Bahrain Grand Prix,2008-04-06,2.0,91.188,massa,Felipe,Massa,Brazilian,Felipe Massa,Ferrari,Italian,Bahrain International Circuit,Bahrain,26.0325,50.5106,,Finished,10.0,1.0,6.0,1,1,1,1,0.0,0.0,,0.0,0,16.0,2.5,0.0,0.0,0.0,0.0,8.4,3.6,8.4,0.3,0.6,0.6,2,0,1
62,20,14,9,9.0,17,18.0,18,18,0.0,56,,,43.0,16.0,01:35.4,204.331,11,2008,3,3,Bahrain Grand Prix,2008-04-06,17.0,93.43299999999999,coulthard,David,Coulthard,British,David Coulthard,Red Bull,Austrian,Bahrain International Circuit,Bahrain,26.0325,50.5106,,+1 Lap,0.0,0.0,13.0,0,0,0,1,2.2449999999999903,0.0,12.0,0.0,0,11.5,10.0,0.0,0.0,0.5,0.5,11.5,10.0,0.0,0.0,0.5,0.5,2,0,0
50,20,15,7,11.0,7,6.0,6,6,3.0,57,41.314,5508284.0,45.0,7.0,01:34.2,206.819,1,2008,3,3,Bahrain Grand Prix,2008-04-06,7.0,92.15899999999999,trulli,Jarno,Trulli,Italian,Jarno Trulli,Toyota,Japanese,Bahrain International Circuit,Bahrain,26.0325,50.5106,,Finished,8.0,0.0,7.0,0,1,0,1,0.9709999999999894,0.0,8.0,5.0,0,9.5,4.5,2.5,0.0,0.5,0.5,10.4,10.2,2.6,0.1,0.6,0.8,2,0,1
63,20,16,10,20.0,20,19.0,19,19,0.0,56,,,55.0,18.0,01:35.4,204.136,12,2008,3,3,Bahrain Grand Prix,2008-04-06,20.0,93.562,sutil,Adrian,Sutil,German,Adrian Sutil,Force India,Indian,Bahrain International Circuit,Bahrain,26.0325,50.5106,,+2 Laps,0.0,0.0,21.0,0,0,0,1,2.3739999999999952,0.0,,0.0,0,18.0,21.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,2,0,0
51,20,17,9,10.0,11,7.0,7,7,2.0,57,45.473,5512443.0,51.0,8.0,01:34.3,206.597,1,2008,3,3,Bahrain Grand Prix,2008-04-06,11.0,92.37100000000001,webber,Mark,Webber,Australian,Mark Webber,Red Bull,Austrian,Bahrain International Circuit,Bahrain,26.0325,50.5106,,Finished,4.0,0.0,10.0,0,1,0,1,1.183000000000007,0.0,11.0,2.0,0,12.0,10.0,1.0,0.0,0.5,0.5,14.8,12.0,0.4,0.0,0.3,0.7,2,0,1
65,20,18,11,16.0,9,,R,21,0.0,19,,,11.0,21.0,01:36.1,202.686,4,2008,3,3,Bahrain Grand Prix,2008-04-06,9.0,92.362,button,Jenson,Button,British,Jenson Button,Honda,Japanese,Bahrain International Circuit,Bahrain,26.0325,50.5106,,Collision,0.0,0.0,15.0,0,0,0,0,1.1739999999999924,0.0,13.0,0.0,0,14.0,11.5,0.0,0.0,0.5,0.5,14.0,11.5,0.0,0.0,0.5,0.5,2,0,0
60,20,19,8,19.0,21,16.0,16,16,0.0,56,,,45.0,14.0,01:35.3,204.389,11,2008,3,3,Bahrain Grand Prix,2008-04-06,21.0,94.14,davidson,Anthony,Davidson,British,Anthony Davidson,Super Aguri,Japanese,Bahrain International Circuit,Bahrain,26.0325,50.5106,,+1 Lap,0.0,0.0,19.0,0,0,0,1,2.951999999999998,0.0,17.0,0.0,0,17.0,21.0,0.0,0.0,0.0,0.5,16.0,21.0,0.0,0.0,0.0,0.6666666666666666,2,0,1
66,20,20,5,15.0,19,,R,22,0.0,0,,,,,,,5,2008,3,3,Bahrain Grand Prix,2008-04-06,19.0,94.12700000000001,vettel,Sebastian,Vettel,German,Sebastian Vettel,Toro Rosso,Italian,Bahrain International Circuit,Bahrain,26.0325,50.5106,,Engine,,,,0,0,0,0,2.939000000000007,0.0,,0.0,0,19.0,12.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.2,0.5,2,0,1
56,20,21,10,21.0,18,12.0,12,12,0.0,56,,,56.0,11.0,01:35.1,204.963,11,2008,3,3,Bahrain Grand Prix,2008-04-06,18.0,93.501,fisichella,Giancarlo,Fisichella,Italian,Giancarlo Fisichella,Force India,Indian,Bahrain International Circuit,Bahrain,26.0325,50.5106,,+1 Lap,0.0,0.0,18.0,0,0,0,1,2.3130000000000024,0.0,15.0,0.0,0,16.5,16.5,0.0,0.0,0.0,0.5,15.6,16.2,0.2,0.0,0.3,0.7,2,0,1
55,20,22,11,17.0,12,11.0,11,11,0.0,57,+1:17.862,5544832.0,40.0,10.0,01:34.9,205.399,1,2008,3,3,Bahrain Grand Prix,2008-04-06,12.0,92.50800000000001,barrichello,Rubens,Barrichello,Brazilian,Rubens Barrichello,Honda,Japanese,Bahrain International Circuit,Bahrain,26.0325,50.5106,,Finished,0.0,0.0,16.0,0,0,0,1,1.3200000000000074,0.0,16.0,0.0,0,17.5,12.0,0.0,0.0,0.0,0.5,15.6,15.4,0.0,0.0,0.1,0.9,2,0,1
69,21,1,1,22.0,5,3.0,3,3,6.0,66,4.187,5903238.0,20.0,3.0,01:22.0,204.323,1,2008,4,4,Spanish Grand Prix,2008-04-27,5.0,80.825,hamilton,Lewis,Hamilton,British,Lewis Hamilton,McLaren,British,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,20.0,1.0,2.0,1,1,0,1,0.24099999999999966,0.0,3.0,14.0,1,6.333333333333333,4.333333333333333,4.666666666666667,0.3333333333333333,0.6666666666666666,1.0,6.333333333333333,4.333333333333333,4.666666666666667,0.3333333333333333,0.6666666666666666,1.0,3,0,0
75,21,2,2,3.0,9,9.0,9,9,0.0,66,+1:03.073,5962124.0,21.0,7.0,01:22.5,203.08,1,2008,4,4,Spanish Grand Prix,2008-04-27,9.0,80.815,heidfeld,Nick,Heidfeld,German,Nick Heidfeld,BMW Sauber,German,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,16.0,0.0,5.0,0,1,0,1,0.23099999999999454,0.0,2.0,16.0,0,4.0,5.333333333333333,5.333333333333333,0.3333333333333333,1.0,1.0,4.0,5.333333333333333,5.333333333333333,0.3333333333333333,1.0,1.0,3,0,0
80,21,3,3,7.0,15,,R,14,0.0,41,,,20.0,13.0,01:23.3,201.13,5,2008,4,4,Spanish Grand Prix,2008-04-27,15.0,81.349,rosberg,Nico,Rosberg,German,Nico Rosberg,Williams,British,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Engine,7.0,0.0,9.0,0,0,0,0,0.7650000000000006,0.0,8.0,7.0,0,8.333333333333334,10.333333333333334,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,8.333333333333334,10.333333333333334,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,3,0,0
81,21,4,4,5.0,2,,R,15,0.0,34,,,15.0,9.0,01:22.7,202.677,5,2008,4,4,Spanish Grand Prix,2008-04-27,2.0,80.804,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Renault,French,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Engine,6.0,0.0,10.0,0,0,0,0,0.21999999999999886,0.0,9.0,6.0,0,7.333333333333333,9.333333333333334,2.0,0.0,1.0,1.0,13.8,10.6,1.2,0.0,0.7,0.7,3,0,0
83,21,5,1,23.0,6,,R,17,0.0,21,,,19.0,6.0,01:22.5,203.243,3,2008,4,4,Spanish Grand Prix,2008-04-27,6.0,80.81700000000001,kovalainen,Heikki,Kovalainen,Finnish,Heikki Kovalainen,McLaren,British,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Accident,14.0,0.0,6.0,0,0,0,0,0.2330000000000041,0.0,5.0,14.0,0,4.333333333333333,5.333333333333333,4.666666666666667,0.3333333333333333,1.0,1.0,6.0,6.6,4.0,0.1,0.6,0.8,3,0,1
73,21,6,3,8.0,12,7.0,7,7,2.0,66,58.244,5957295.0,48.0,15.0,01:23.5,200.576,1,2008,4,4,Spanish Grand Prix,2008-04-27,12.0,81.117,nakajima,Kazuki,Nakajima,Japanese,Kazuki Nakajima,Williams,British,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,5.0,0.0,11.0,0,1,0,1,0.5330000000000013,0.0,11.0,3.0,0,12.333333333333334,17.0,1.0,0.0,0.3333333333333333,1.0,12.4,13.4,0.6,0.0,0.5,0.9,3,0,1
85,21,7,5,14.0,16,,R,19,0.0,7,,,6.0,19.0,01:26.0,194.862,4,2008,4,4,Spanish Grand Prix,2008-04-27,16.0,81.53999999999999,bourdais,SÌ©bastien,Bourdais,French,SÌ©bastien Bourdais,Toro Rosso,Italian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Collision,2.0,0.0,13.0,0,0,0,0,0.9559999999999889,0.0,12.0,2.0,0,14.666666666666666,16.666666666666668,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,14.666666666666666,16.666666666666668,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,3,0,0
67,21,8,6,1.0,1,1.0,1,1,10.0,66,38:19.1,5899051.0,46.0,1.0,01:21.7,205.191,1,2008,4,4,Spanish Grand Prix,2008-04-27,1.0,80.701,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,29.0,2.0,1.0,1,1,1,1,0.11699999999999022,0.0,1.0,19.0,1,3.6666666666666665,7.0,6.333333333333333,0.6666666666666666,1.0,0.6666666666666666,5.2,7.4,6.2,0.2,0.8,0.7,3,0,0
70,21,9,2,4.0,4,4.0,4,4,5.0,66,5.694,5904745.0,20.0,4.0,01:22.1,204.102,1,2008,4,4,Spanish Grand Prix,2008-04-27,4.0,80.59700000000001,kubica,Robert,Kubica,Polish,Robert Kubica,BMW Sauber,German,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,19.0,0.0,3.0,0,1,0,1,0.01300000000000523,0.0,4.0,14.0,0,4.666666666666667,2.3333333333333335,4.666666666666667,0.6666666666666666,1.0,0.6666666666666666,7.2,6.6,3.6,0.2,0.7,0.7,3,0,1
77,21,10,7,12.0,14,11.0,11,11,0.0,65,,,57.0,12.0,01:23.0,201.886,11,2008,4,4,Spanish Grand Prix,2008-04-27,14.0,81.23,glock,Timo,Glock,German,Timo Glock,Toyota,Japanese,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,+1 Lap,0.0,0.0,14.0,0,0,0,1,0.6460000000000008,0.0,14.0,0.0,0,13.333333333333334,13.666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,13.333333333333334,13.666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,3,0,0
79,21,11,8,18.0,22,13.0,13,13,0.0,65,,,34.0,17.0,01:24.6,198.045,11,2008,4,4,Spanish Grand Prix,2008-04-27,22.0,83.496,sato,Takuma,Sato,Japanese,Takuma Sato,Super Aguri,Japanese,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,+1 Lap,0.0,0.0,19.0,0,0,0,1,2.911999999999992,0.0,20.0,0.0,0,14.666666666666666,20.0,0.0,0.0,0.0,0.6666666666666666,14.666666666666666,20.0,0.0,0.0,0.0,0.6666666666666666,3,0,0
86,21,12,4,6.0,10,,R,20,0.0,6,,,6.0,18.0,01:25.4,196.128,4,2008,4,4,Spanish Grand Prix,2008-04-27,10.0,80.894,piquet_jr,Nelson,Piquet Jr.,Brazilian,Nelson Piquet Jr.,Renault,French,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Collision,0.0,0.0,18.0,0,0,0,0,0.3100000000000023,0.0,17.0,0.0,0,14.333333333333334,15.666666666666666,0.0,0.0,0.0,0.3333333333333333,11.4,13.0,2.4,0.1,0.6,0.7,3,0,1
68,21,13,6,2.0,3,2.0,2,2,8.0,66,3.228,5902279.0,45.0,2.0,01:21.8,204.863,1,2008,4,4,Spanish Grand Prix,2008-04-27,3.0,80.584,massa,Felipe,Massa,Brazilian,Felipe Massa,Ferrari,Italian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,18.0,1.0,4.0,1,1,0,1,0.0,0.0,6.0,10.0,1,11.0,2.3333333333333335,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.0,3.0,7.4,0.4,0.6,0.6,3,0,1
78,21,14,9,9.0,17,12.0,12,12,0.0,65,,,57.0,11.0,01:22.8,202.288,11,2008,4,4,Spanish Grand Prix,2008-04-27,17.0,81.81,coulthard,David,Coulthard,British,David Coulthard,Red Bull,Austrian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,+1 Lap,0.0,0.0,15.0,0,0,0,1,1.225999999999999,0.0,13.0,0.0,0,13.666666666666666,12.333333333333334,0.0,0.0,0.3333333333333333,0.6666666666666666,13.666666666666666,12.333333333333334,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0,0
74,21,15,7,11.0,8,8.0,8,8,1.0,66,59.435,5958486.0,45.0,10.0,01:22.8,202.494,1,2008,4,4,Spanish Grand Prix,2008-04-27,8.0,80.907,trulli,Jarno,Trulli,Italian,Jarno Trulli,Toyota,Japanese,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,9.0,0.0,7.0,0,1,0,1,0.3229999999999933,0.0,7.0,8.0,0,8.333333333333334,5.333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666,9.4,8.4,3.2,0.1,0.6,0.8,3,0,1
87,21,16,10,20.0,20,,R,21,0.0,0,,,,,,,4,2008,4,4,Spanish Grand Prix,2008-04-27,20.0,83.224,sutil,Adrian,Sutil,German,Adrian Sutil,Force India,Indian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Collision,0.0,0.0,21.0,0,0,0,0,2.6400000000000006,0.0,21.0,0.0,0,18.333333333333332,20.666666666666668,0.0,0.0,0.0,0.3333333333333333,18.333333333333332,20.666666666666668,0.0,0.0,0.0,0.3333333333333333,3,0,0
71,21,17,9,10.0,7,5.0,5,5,4.0,66,35.938,5934989.0,19.0,8.0,01:22.6,202.969,1,2008,4,4,Spanish Grand Prix,2008-04-27,7.0,80.98400000000001,webber,Mark,Webber,Australian,Mark Webber,Red Bull,Austrian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,8.0,0.0,8.0,0,1,0,1,0.4000000000000057,0.0,10.0,4.0,0,10.333333333333334,10.333333333333334,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,12.2,12.0,0.8,0.0,0.4,0.7,3,0,1
72,21,18,11,16.0,13,6.0,6,6,3.0,66,53.01,5952061.0,66.0,5.0,01:22.4,203.489,1,2008,4,4,Spanish Grand Prix,2008-04-27,13.0,81.211,button,Jenson,Button,British,Jenson Button,Honda,Japanese,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Finished,3.0,0.0,12.0,0,1,0,1,0.6269999999999953,0.0,15.0,0.0,0,16.333333333333332,10.666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,16.333333333333332,10.666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,3,0,0
84,21,19,8,19.0,21,,R,18,0.0,8,,,6.0,20.0,01:26.9,192.922,21,2008,4,4,Spanish Grand Prix,2008-04-27,21.0,83.318,davidson,Anthony,Davidson,British,Anthony Davidson,Super Aguri,Japanese,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Radiator,0.0,0.0,20.0,0,0,0,0,2.7339999999999947,0.0,19.0,0.0,0,16.666666666666668,21.0,0.0,0.0,0.0,0.6666666666666666,16.0,21.4,0.0,0.0,0.0,0.7142857142857143,3,0,1
88,21,20,5,15.0,18,,R,22,0.0,0,,,,,,,4,2008,4,4,Spanish Grand Prix,2008-04-27,18.0,82.108,vettel,Sebastian,Vettel,German,Sebastian Vettel,Toro Rosso,Italian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Collision,,,,0,0,0,0,1.524000000000001,0.0,,0.0,0,20.0,14.333333333333334,0.0,0.0,0.0,0.0,19.8,15.8,0.0,0.0,0.1,0.4,3,0,1
76,21,21,10,21.0,19,10.0,10,10,0.0,65,,,40.0,14.0,01:23.4,200.841,11,2008,4,4,Spanish Grand Prix,2008-04-27,19.0,82.51599999999999,fisichella,Giancarlo,Fisichella,Italian,Giancarlo Fisichella,Force India,Indian,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,+1 Lap,0.0,0.0,16.0,0,1,0,1,1.931999999999988,0.0,18.0,0.0,0,15.0,17.0,0.0,0.0,0.0,0.6666666666666666,16.0,16.4,0.0,0.0,0.3,0.7,3,0,1
82,21,22,11,17.0,11,,R,16,0.0,34,,,21.0,16.0,01:23.9,199.837,4,2008,4,4,Spanish Grand Prix,2008-04-27,11.0,81.049,barrichello,Rubens,Barrichello,Brazilian,Rubens Barrichello,Honda,Japanese,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111,,Collision,0.0,0.0,17.0,0,0,0,0,0.4650000000000034,0.0,16.0,0.0,0,15.333333333333334,12.0,0.0,0.0,0.0,0.6666666666666666,15.0,14.2,0.0,0.0,0.1,0.9,3,0,1
90,22,1,1,22.0,3,2.0,2,2,8.0,58,3.779,5213230.0,31.0,2.0,01:26.5,222.085,1,2008,5,5,Turkish Grand Prix,2008-05-11,3.0,86.19200000000001,hamilton,Lewis,Hamilton,British,Lewis Hamilton,McLaren,British,Istanbul Park,Turkey,40.9517,29.405,,Finished,28.0,1.0,3.0,1,1,0,1,0.1980000000000075,0.0,2.0,20.0,1,5.5,4.5,5.0,0.5,0.75,1.0,5.5,4.5,5.0,0.5,0.75,1.0,4,0,0
93,22,2,2,3.0,9,5.0,5,5,4.0,58,38.741,5248192.0,20.0,5.0,01:27.2,220.328,1,2008,5,5,Turkish Grand Prix,2008-05-11,9.0,87.107,heidfeld,Nick,Heidfeld,German,Nick Heidfeld,BMW Sauber,German,Istanbul Park,Turkey,40.9517,29.405,,Finished,20.0,0.0,5.0,0,1,0,1,1.1129999999999995,0.0,5.0,16.0,0,5.25,6.25,4.0,0.25,1.0,1.0,5.25,6.25,4.0,0.25,1.0,1.0,4,0,0
96,22,3,3,7.0,11,8.0,8,8,1.0,58,+1:11.406,5280857.0,55.0,9.0,01:27.8,218.882,1,2008,5,5,Turkish Grand Prix,2008-05-11,11.0,87.012,rosberg,Nico,Rosberg,German,Nico Rosberg,Williams,British,Istanbul Park,Turkey,40.9517,29.405,,Finished,8.0,0.0,10.0,0,1,0,1,1.0180000000000007,0.0,9.0,7.0,0,9.75,11.5,1.75,0.25,0.5,0.75,9.75,11.5,1.75,0.25,0.5,0.75,4,0,0
94,22,4,4,5.0,7,6.0,6,6,3.0,58,53.724,5263175.0,57.0,6.0,01:27.3,220.174,1,2008,5,5,Turkish Grand Prix,2008-05-11,7.0,86.52199999999999,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Renault,French,Istanbul Park,Turkey,40.9517,29.405,,Finished,9.0,0.0,8.0,0,1,0,1,0.5279999999999916,0.0,10.0,6.0,0,9.25,7.5,1.5,0.0,0.75,0.75,12.0,8.8,1.2,0.0,0.6,0.6,4,0,0
100,22,5,1,23.0,2,12.0,12,12,0.0,57,,,55.0,8.0,01:27.6,219.269,11,2008,5,5,Turkish Grand Prix,2008-05-11,2.0,86.28999999999999,kovalainen,Heikki,Kovalainen,Finnish,Heikki Kovalainen,McLaren,British,Istanbul Park,Turkey,40.9517,29.405,,+1 Lap,14.0,0.0,6.0,0,0,0,1,0.29599999999999227,0.0,6.0,14.0,0,7.5,5.5,3.5,0.25,0.75,0.75,7.8,6.6,3.2,0.1,0.6,0.8,4,0,1
107,22,6,3,8.0,16,,R,19,0.0,1,,,,,,,4,2008,5,5,Turkish Grand Prix,2008-05-11,16.0,87.547,nakajima,Kazuki,Nakajima,Japanese,Kazuki Nakajima,Williams,British,Istanbul Park,Turkey,40.9517,29.405,,Collision,5.0,0.0,11.0,0,0,0,0,1.5529999999999973,0.0,11.0,5.0,0,11.0,15.75,1.25,0.0,0.5,1.0,10.6,14.4,1.0,0.0,0.5,0.9,4,0,1
106,22,7,5,14.0,18,,R,18,0.0,24,,,19.0,17.0,01:28.7,216.539,22,2008,5,5,Turkish Grand Prix,2008-05-11,18.0,87.621,bourdais,SÌ©bastien,Bourdais,French,SÌ©bastien Bourdais,Toro Rosso,Italian,Istanbul Park,Turkey,40.9517,29.405,,Suspension,2.0,0.0,13.0,0,0,0,0,1.6269999999999953,0.0,13.0,2.0,0,15.75,16.5,0.5,0.0,0.25,0.25,15.75,16.5,0.5,0.0,0.25,0.25,4,0,0
91,22,8,6,1.0,4,3.0,3,3,6.0,58,4.271,5213722.0,20.0,1.0,01:26.5,222.144,1,2008,5,5,Turkish Grand Prix,2008-05-11,4.0,86.05,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,Istanbul Park,Turkey,40.9517,29.405,,Finished,35.0,2.0,1.0,1,1,0,1,0.055999999999997385,0.0,1.0,29.0,2,3.0,5.5,7.25,0.75,1.0,0.75,4.2,6.0,6.6,0.3,0.9,0.8,4,0,0
92,22,9,2,4.0,5,4.0,4,4,5.0,58,21.945,5231396.0,17.0,4.0,01:26.8,221.442,1,2008,5,5,Turkish Grand Prix,2008-05-11,5.0,86.129,kubica,Robert,Kubica,Polish,Robert Kubica,BMW Sauber,German,Istanbul Park,Turkey,40.9517,29.405,,Finished,24.0,0.0,4.0,0,1,0,1,0.13500000000000512,0.0,3.0,19.0,0,4.5,2.75,4.75,0.5,1.0,0.75,4.6,3.8,4.6,0.2,0.8,0.7,4,0,1
101,22,10,7,12.0,15,13.0,13,13,0.0,57,,,28.0,16.0,01:28.3,217.623,11,2008,5,5,Turkish Grand Prix,2008-05-11,15.0,86.614,glock,Timo,Glock,German,Timo Glock,Toyota,Japanese,Istanbul Park,Turkey,40.9517,29.405,,+1 Lap,0.0,0.0,15.0,0,0,0,1,0.6200000000000045,0.0,14.0,0.0,0,12.75,13.75,0.0,0.0,0.5,0.5,12.75,13.75,0.0,0.0,0.5,0.5,4,0,0
103,22,12,4,6.0,17,15.0,15,15,0.0,57,,,40.0,10.0,01:27.9,218.703,11,2008,5,5,Turkish Grand Prix,2008-05-11,17.0,87.568,piquet_jr,Nelson,Piquet Jr.,Brazilian,Nelson Piquet Jr.,Renault,French,Istanbul Park,Turkey,40.9517,29.405,,+1 Lap,0.0,0.0,18.0,0,0,0,1,1.573999999999998,0.0,18.0,0.0,0,15.75,14.25,0.0,0.0,0.0,0.25,13.6,13.6,2.0,0.0,0.5,0.6,4,0,1
89,22,13,6,2.0,1,1.0,1,1,10.0,58,26:49.5,5209451.0,16.0,3.0,01:26.7,221.734,1,2008,5,5,Turkish Grand Prix,2008-05-11,1.0,85.994,massa,Felipe,Massa,Brazilian,Felipe Massa,Ferrari,Italian,Istanbul Park,Turkey,40.9517,29.405,,Finished,28.0,2.0,2.0,1,1,1,1,0.0,0.0,4.0,18.0,1,8.75,2.5,4.5,0.5,0.5,0.5,7.8,3.0,6.0,0.5,0.7,0.7,4,0,1
97,22,14,9,9.0,10,9.0,9,9,0.0,58,+1:15.270,5284721.0,41.0,12.0,01:28.0,218.457,1,2008,5,5,Turkish Grand Prix,2008-05-11,10.0,86.52,coulthard,David,Coulthard,British,David Coulthard,Red Bull,Austrian,Istanbul Park,Turkey,40.9517,29.405,,Finished,0.0,0.0,14.0,0,1,0,1,0.5259999999999962,0.0,15.0,0.0,0,13.25,13.5,0.0,0.0,0.25,0.75,13.25,13.5,0.0,0.0,0.25,0.75,4,0,0
98,22,15,7,11.0,8,10.0,10,10,0.0,58,+1:16.344,5285795.0,52.0,11.0,01:27.9,218.556,1,2008,5,5,Turkish Grand Prix,2008-05-11,8.0,86.695,trulli,Jarno,Trulli,Italian,Jarno Trulli,Toyota,Japanese,Istanbul Park,Turkey,40.9517,29.405,,Finished,9.0,0.0,9.0,0,1,0,1,0.7009999999999934,0.0,7.0,9.0,0,8.25,6.0,2.25,0.0,0.75,0.75,10.6,8.8,1.8,0.1,0.6,0.8,4,0,1
104,22,16,10,20.0,19,16.0,16,16,0.0,57,,,35.0,18.0,01:28.8,216.454,11,2008,5,5,Turkish Grand Prix,2008-05-11,20.0,88.325,sutil,Adrian,Sutil,German,Adrian Sutil,Force India,Indian,Istanbul Park,Turkey,40.9517,29.405,,+1 Lap,0.0,0.0,21.0,0,0,0,1,2.331000000000003,-1.0,21.0,0.0,0,19.0,20.5,0.0,0.0,0.0,0.25,19.0,20.5,0.0,0.0,0.0,0.25,4,0,0
95,22,17,9,10.0,6,7.0,7,7,2.0,58,+1:04.229,5273680.0,14.0,7.0,01:27.6,219.294,1,2008,5,5,Turkish Grand Prix,2008-05-11,6.0,86.46600000000001,webber,Mark,Webber,Australian,Mark Webber,Red Bull,Austrian,Istanbul Park,Turkey,40.9517,29.405,,Finished,10.0,0.0,7.0,0,1,0,1,0.4720000000000084,0.0,8.0,8.0,0,9.0,9.5,2.0,0.0,0.75,0.75,11.2,10.4,1.6,0.0,0.5,0.7,4,0,1
99,22,18,11,16.0,13,11.0,11,11,0.0,57,,,57.0,13.0,01:28.0,218.377,11,2008,5,5,Turkish Grand Prix,2008-05-11,13.0,87.298,button,Jenson,Button,British,Jenson Button,Honda,Japanese,Istanbul Park,Turkey,40.9517,29.405,,+1 Lap,3.0,0.0,12.0,0,0,0,1,1.304000000000002,0.0,12.0,3.0,0,13.75,11.25,0.75,0.0,0.5,0.5,13.75,11.25,0.75,0.0,0.5,0.5,4,0,0
